season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2025,REG,3,Courtland Sutton,WR,DEN,7.02375,3.4020748614968768,17.8275,60.85509472606249,6,8,75.0,118,1,5.708333333333333,4.491909980895163,1.21642335243817,00-0034348,Courtland,Sutton,14,C.Sutton
2025,REG,3,Rome Odunze,WR,CHI,6.964285714285714,4.10341222375199,11.157142857142858,32.772439259787674,3,7,42.857142857142854,62,1,8.703333333333333,6.098469223419215,2.604864109914118,00-0039919,Rome,Odunze,15,R.Odunze
2025,REG,3,Noah Gray,TE,KC,6.8925,1.872169606448326,3.608333333333333,7.194603216801805,3,6,50.0,17,0,4.253333333333335,2.9188284597106153,1.3345048736227194,00-0036637,Noah,Gray,83,N.Gray
2025,REG,3,DeMario Douglas,WR,NE,6.884,6.945923061537053,4.63,10.367683281830804,2,5,40.0,7,0,0.01999999999999602,1.8244165886933388,-1.8044165886933428,00-0038621,Demario,Douglas,3,D.Douglas
2025,REG,3,Brock Bowers,TE,LV,6.84,3.9153441141725964,5.967999999999998,10.590573537762632,4,5,80.0,38,0,5.570000000000002,2.8440058340902397,2.7259941659097624,00-0039338,Brock,Bowers,89,B.Bowers
2025,REG,3,Puka Nacua,WR,LAR,6.762857142857143,2.4837356368915278,7.8100000000000005,44.01818591718645,11,15,73.33333333333333,112,0,3.9136363636363627,2.7832595283052384,1.1303768353311243,00-0039075,Puka,Nacua,12,P.Nacua
2025,REG,3,DJ Moore,WR,CHI,6.719999999999999,4.8767854071998515,7.899999999999999,16.575049305526413,4,5,80.0,21,1,2.0450000000000017,3.18307679483064,-1.1380767948306385,00-0034827,Denniston,Moore,2,D.Moore
2025,REG,3,Drake London,WR,ATL,6.615,3.236875420606192,10.437500000000002,28.52263023057216,5,8,62.5,55,0,3.223999999999999,2.6296260455902027,0.5943739544097961,00-0037238,Drake,London,5,D.London
2025,REG,3,Ja'Marr Chase,WR,CIN,6.589999999999999,2.9535300874972594,4.531666666666669,22.598071808510646,5,6,83.33333333333334,50,0,5.166000000000001,5.572974509943561,-0.4069745099435593,00-0036900,Ja'Marr,Chase,1,J.Chase
2025,REG,3,DeVonta Smith,WR,PHI,6.5325,2.480349437580955,8.003333333333334,28.612854532454122,8,9,88.88888888888889,60,1,0.24750000000000094,1.3892698983152059,-1.141769898315205,00-0036912,DeVonta,Smith,6,D.Smith
2025,REG,3,T.J. Hockenson,TE,MIN,6.463333333333334,3.097575166151493,7.510000000000001,24.606815203145484,5,6,83.33333333333334,49,1,3.851999999999999,2.2464314496034445,1.6055685503965544,00-0035229,Thomas,Hockenson,87,T.Hockenson
2025,REG,3,Darnell Mooney,WR,ATL,6.416363636363635,3.197293788286541,11.664545454545454,43.82920580700255,4,11,36.36363636363637,44,0,2.5624999999999982,3.45335004742941,-0.8908500474294119,00-0036309,Darnell,Mooney,1,D.Mooney
2025,REG,3,Jake Ferguson,TE,DAL,6.39375,3.632056923265659,3.4714285714285715,18.698780347043208,13,14,92.85714285714286,82,0,3.7092307692307696,3.668369894418154,0.04086087481261558,00-0038041,Jake,Ferguson,87,J.Ferguson
2025,REG,3,Jaxon Smith-Njigba,WR,SEA,6.340000000000001,3.587206120455646,13.568333333333335,44.6008875253383,5,6,83.33333333333334,96,1,5.279999999999999,3.4827160031598567,1.7972839968401426,00-0038543,Jaxon,Smith-Njigba,11,J.Smith-Njigba
2025,REG,3,Christian Kirk,WR,HOU,6.085000000000001,3.1170751696916286,12.708749999999998,37.05850191361399,3,8,37.5,25,0,6.93,6.491258219772438,0.43874178022756194,00-0034775,Christian,Kirk,13,C.Kirk
2025,REG,3,Malik Nabers,WR,NYG,6.067142857142858,2.119007337813144,26.184285714285718,61.29075405450594,2,7,28.57142857142857,13,0,2.4299999999999997,3.4077649205100897,-0.97776492051009,00-0039337,Malik,Nabers,1,M.Nabers
2025,REG,3,Tyquan Thornton,WR,KC,6.065555555555556,2.877198491732345,17.956666666666663,53.705303735212,5,9,55.55555555555556,71,1,3.4480000000000017,3.37598986549292,0.0720101345070816,00-0038104,Tyquan,Thornton,80,T.Thornton
2025,REG,3,Kendrick Bourne,WR,SF,5.875,1.9372208181529222,7.331666666666666,15.622003622287723,4,6,66.66666666666666,38,0,4.195000000000002,3.1074889444061,1.087511055593902,00-0033307,Kendrick,Bourne,84,K.Bourne
2025,REG,3,Hunter Henry,TE,NE,5.87,2.782238560244478,8.158181818181816,40.18988759012942,8,11,72.72727272727273,90,2,4.217500000000001,4.030895813684467,0.18660418631553455,00-0033090,Hunter,Henry,85,H.Henry
2025,REG,3,Brandin Cooks,WR,NO,5.799999999999999,3.2705027603229873,15.065999999999999,21.399960228402605,3,5,60.0,24,0,0.4366666666666674,0.7219976189799127,-0.28533095231324523,00-0031236,Brandin,Cooks,10,B.Cooks
2025,REG,3,Chig Okonkwo,TE,TEN,5.79,4.644520780696584,6.116666666666667,17.4928503336511,5,6,83.33333333333334,66,0,8.972,6.782316053376775,2.1896839466232247,00-0037809,Chigoziem,Okonkwo,85,C.Okonkwo
2025,REG,3,Malik Washington,WR,MIA,5.71,6.065683272293354,4.1,11.254460609387868,3,5,60.0,12,0,5.643333333333335,8.25610058121068,-2.6127672478773443,00-0039880,Malik,Washington,6,M.Washington
2025,REG,3,Michael Pittman,WR,IND,5.618333333333333,4.298479589571925,4.4700000000000015,14.991615427613198,6,6,100.0,73,1,7.696666666666665,4.604106045098281,3.092560621568384,00-0036252,Michael,Pittman,11,M.Pittman
2025,REG,3,Jaylen Waddle,WR,MIA,5.578333333333333,2.663013267066153,3.793333333333333,12.495196266813066,5,6,83.33333333333334,39,1,4.214,4.42058800420114,-0.20658800420113987,00-0036613,Jaylen,Waddle,17,J.Waddle
2025,REG,3,David Njoku,TE,CLE,5.550000000000001,2.312808743869411,3.1699999999999995,9.563006378210652,5,7,71.42857142857143,40,0,5.5760000000000005,4.29495169180193,1.2810483081980708,00-0033885,David,Njoku,85,D.Njoku
2025,REG,3,Marquise Brown,WR,KC,5.549999999999999,2.2866924752657853,13.173333333333332,26.26611724046257,4,6,66.66666666666666,42,0,3.880000000000001,5.380623340775699,-1.5006233407756984,00-0035662,Marquise,Brown,5,M.Brown
2025,REG,3,Mike Evans,WR,TB,5.4366666666666665,1.4056155703598252,10.264444444444443,35.596485819975335,4,9,44.44444444444444,33,1,1.7149999999999999,1.959418944763911,-0.24441894476391113,00-0031408,Mike,Evans,13,M.Evans
2025,REG,3,Alec Pierce,WR,IND,5.35,2.5875010128507947,19.508,54.522079373951925,4,5,80.0,67,0,2.0074999999999985,2.029515588004351,-0.022015588004352438,00-0037664,Alec,Pierce,14,A.Pierce
2025,REG,3,Sterling Shepard,WR,TB,5.348,3.863659919066552,9.273999999999997,17.867601726263864,4,5,80.0,80,0,12.460000000000004,5.39123675317569,7.0687632468243145,00-0032385,Sterling,Shepard,17,S.Shepard
2025,REG,3,Trey McBride,TE,ARI,5.314,2.305335745411571,5.192499999999999,23.116304952698936,5,8,62.5,43,1,5.458,7.204932414769485,-1.7469324147694847,00-0037744,Trey,McBride,85,T.McBride
2025,REG,3,Jalen Nailor,WR,MIN,5.206666666666667,3.014193995050637,11.971999999999998,32.688947138488416,3,5,60.0,37,0,4.273333333333336,3.5652777475933797,0.7080555857399564,00-0037291,Jalen,Nailor,1,J.Nailor
2025,REG,3,Jalen Tolbert,WR,DAL,5.134,2.111449267789203,7.94,18.329421722904087,3,6,50.0,24,0,2.710000000000001,1.9230322051617652,0.7869677948382356,00-0037666,Jalen,Tolbert,1,J.Tolbert
2025,REG,3,Garrett Wilson,WR,NYJ,5.123636363636363,2.2128106366309095,6.576923076923076,46.411898816632274,10,13,76.92307692307693,84,1,3.160000000000002,3.2634574848738738,-0.10345748487387185,00-0037740,Garrett,Wilson,5,G.Wilson
2025,REG,3,Mason Taylor,TE,NYJ,5.119999999999999,3.387568965536429,3.5766666666666693,11.649115188361748,4,6,66.66666666666666,18,0,2.8474999999999984,4.290177028464023,-1.4426770284640247,00-0040736,Mason,Taylor,85,M.Taylor
2025,REG,3,Ricky Pearsall,WR,SF,5.108181818181818,1.7868264728101253,14.75,57.61923363755815,8,11,72.72727272727273,117,0,1.0612499999999998,1.5603130315890406,-0.49906303158904075,00-0039916,Ricky,Pearsall,1,R.Pearsall
2025,REG,3,Marvin Harrison Jr.,WR,ARI,5.045000000000001,4.02886297068474,12.246666666666664,40.890372843628256,3,6,50.0,44,0,2.6999999999999993,2.401428591592378,0.2985714084076214,00-0039849,Marvin,Harrison,18,M.Harrison
2025,REG,3,Justin Jefferson,WR,MIN,5.0442857142857145,3.3792945674359083,6.884285714285716,26.316076889471397,5,7,71.42857142857143,75,0,8.955999999999998,4.5076744446731025,4.448325555326895,00-0036322,Justin,Jefferson,18,J.Jefferson
2025,REG,3,Oronde Gadsden II,TE,LAC,5.0,1.9220702529944222,9.042857142857143,16.661402400505374,5,7,71.42857142857143,46,0,1.614,1.4985390089956254,0.11546099100437468,00-0040189,Oronde,Gadsden,86,O.Gadsden
2025,REG,3,Emeka Egbuka,WR,TB,4.87875,2.7844685417034,10.857499999999998,33.469482120838464,6,8,75.0,85,0,3.733333333333333,2.769723956949086,0.9636093763842468,00-0040129,Emeka,Egbuka,2,E.Egbuka
2025,REG,3,Quentin Johnston,WR,LAC,4.875555555555555,2.9629378477785115,12.187777777777779,28.871867761634036,6,9,66.66666666666666,89,0,7.806666666666665,3.439870810023668,4.366795856642996,00-0038544,Quentin,Johnston,1,Q.Johnston
2025,REG,3,Jerry Jeudy,WR,CLE,4.816,1.0551202671967894,16.822000000000003,36.248060679193244,1,5,20.0,17,0,0.0799999999999983,0.45123783812823604,-0.37123783812823774,00-0036407,Jerry,Jeudy,3,J.Jeudy
2025,REG,3,Elic Ayomanor,WR,TEN,4.806,1.7106962037826996,7.817999999999998,18.632030505243083,4,5,80.0,38,1,1.8800000000000026,1.5934938159734884,0.2865061840265142,00-0040170,Elic,Ayomanor,5,E.Ayomanor
2025,REG,3,Juwan Johnson,TE,NO,4.702,5.281736950258949,4.0,9.090650833783132,6,8,75.0,51,0,4.711666666666666,4.953440387952258,-0.24177372128559238,00-0036040,Juwan,Johnson,83,J.Johnson
2025,REG,3,Calvin Austin III,WR,PIT,4.636,1.643449402684734,13.636000000000001,66.90873405299313,3,5,60.0,34,1,1.4699999999999978,1.572384251197036,-0.10238425119703831,00-0037837,Calvin,Austin,19,C.Austin
2025,REG,3,Amon-Ra St. Brown,WR,DET,4.631428571428572,2.256176715677157,9.368750000000002,37.93400141714749,7,8,87.5,77,1,2.672857142857142,3.119925147142843,-0.4470680042857009,00-0036963,Amon-Ra,St. Brown,14,A.St. Brown
2025,REG,3,Mark Andrews,TE,BAL,4.408,3.635000877639044,10.304999999999998,21.476953002883047,6,6,100.0,91,2,4.836666666666667,4.940458017555936,-0.10379135088926894,00-0034753,Mark,Andrews,89,M.Andrews
2025,REG,3,Calvin Ridley,WR,TEN,4.340000000000001,2.163090781542053,15.247142857142856,50.87225929456625,1,7,14.285714285714285,27,0,9.29,3.0608578981891696,6.2291421018108295,00-0034837,Calvin,Ridley,0,C.Ridley
2025,REG,3,Ladd McConkey,WR,LAC,4.235714285714286,1.5917278922762126,6.997142857142857,12.892187829016638,4,7,57.14285714285714,41,0,5.014999999999999,2.8232539122136586,2.19174608778634,00-0039915,Andrew,McConkey,15,L.McConkey
2025,REG,3,George Pickens,WR,DAL,4.025555555555556,2.703396404711393,8.261111111111111,28.606055942441618,5,9,55.55555555555556,68,1,4.942,3.645018685213001,1.2969813147869993,00-0037247,George,Pickens,3,G.Pickens
2025,REG,3,Travis Kelce,TE,KC,3.911666666666667,3.198188680187751,4.2799999999999985,9.956134520802864,4,7,57.14285714285714,26,0,5.342500000000003,4.157584254814765,1.1849157451852381,00-0030506,Travis,Kelce,87,T.Kelce
2025,REG,3,Rashod Bateman,WR,BAL,3.8785714285714286,2.3086756231075785,13.45142857142857,32.70693667720311,5,7,71.42857142857143,63,1,0.36400000000000077,0.9541150624222917,-0.590115062422291,00-0036550,Rashod,Bateman,7,R.Bateman
2025,REG,3,Tyreek Hill,WR,MIA,3.8649999999999998,3.608149236007565,14.322000000000003,78.62750480373322,5,10,50.0,49,1,3.3659999999999983,2.7880202678034705,0.5779797321965279,00-0033040,Tyreek,Hill,10,T.Hill
2025,REG,3,Tetairoa McMillan,WR,CAR,3.73375,1.8253285829188028,10.98,63.592268153189025,3,8,37.5,48,0,5.2200000000000015,6.220998605537868,-1.0009986055378661,00-0040124,Tetairoa,McMillan,4,T.McMillan
2025,REG,3,Kyle Pitts,TE,ATL,3.0566666666666666,5.800475598385584,4.556666666666666,9.339026473099912,4,6,66.66666666666666,39,0,6.4275,5.312840347268093,1.1146596527319073,00-0036970,Kyle,Pitts,8,K.Pitts
2025,REG,3,Noah Fant,TE,CIN,2.944,5.541916902036593,1.7720000000000007,7.363696808510641,5,5,100.0,26,0,3.932,4.546923404238578,-0.6149234042385783,00-0035644,Noah,Fant,86,N.Fant
2025,REG,3,Dalton Kincaid,TE,BUF,2.824,4.08649184533619,7.081666666666664,49.74827303594426,5,6,83.33333333333334,66,1,9.054000000000002,6.788884300368591,2.2651156996314112,00-0038933,Dalton,Kincaid,86,D.Kincaid
2025,REG,4,DJ Moore,WR,CHI,10.226666666666667,6.002563024924559,1.6319999999999992,3.3247769221366568,4,5,80.0,38,0,4.975000000000001,4.072575760443331,0.9024242395566704,00-0034827,Denniston,Moore,2,D.Moore
2025,REG,4,Wan'Dale Robinson,WR,NYG,9.405,3.2980687531997432,1.0059999999999998,3.8285888263053733,3,5,60.0,14,0,8.076666666666666,7.713260350596708,0.3634063160699581,00-0038117,Charles,Robinson,17,W.Robinson
2025,REG,4,Jalen Tolbert,WR,DAL,9.14,4.010981685667651,18.441666666666666,33.93755367439578,4,6,66.66666666666666,61,0,2.5874999999999986,2.2575418118859782,0.32995818811402033,00-0037666,Jalen,Tolbert,1,J.Tolbert
2025,REG,4,Marvin Mims Jr.,WR,DEN,8.595,5.2648172293452085,2.768333333333334,6.323523813149581,6,6,100.0,69,0,8.731666666666667,6.220376023169384,2.5112906434972837,00-0038976,Marvin,Mims,19,M.Mims
2025,REG,4,Evan Engram,TE,DEN,8.2025,4.962072691528749,7.8357142857142845,20.881714699052043,4,7,57.14285714285714,29,0,6.285000000000002,6.951268521130874,-0.6662685211308723,00-0033881,Evan,Engram,1,E.Engram
2025,REG,4,Josh Downs,WR,IND,8.098,2.527381012142761,4.275999999999999,7.300167309727862,4,5,80.0,24,0,1.5650000000000013,1.694645636153382,-0.12964563615338065,00-0038997,Joshua,Downs,1,J.Downs
2025,REG,4,Garrett Wilson,WR,NYJ,7.73,3.1787187626605635,9.888749999999998,39.54511372156961,6,8,75.0,82,1,3.969999999999999,1.5681304691920654,2.401869530807933,00-0037740,Garrett,Wilson,5,G.Wilson
2025,REG,4,Ricky Pearsall,WR,SF,7.725999999999999,2.322174700111174,12.916,22.81736918347878,4,5,80.0,46,0,0.9749999999999996,2.069500325895632,-1.0945003258956323,00-0039916,Ricky,Pearsall,1,R.Pearsall
2025,REG,4,Chris Godwin Jr.,WR,TB,7.558888888888889,1.4502961618902819,15.191999999999997,46.644151059256984,3,10,30.0,26,0,0.930000000000002,1.1824777051376334,-0.25247770513763135,00-0033921,Rod,Godwin,14,C.Godwin
2025,REG,4,Cooper Kupp,WR,SEA,7.475999999999999,2.8123551459683123,3.4279999999999986,7.69127215615885,4,5,80.0,26,0,4.710000000000001,4.336975811297776,0.37302418870222454,00-0033908,Cooper,Kupp,10,C.Kupp
2025,REG,4,Greg Dortch,WR,ARI,7.422,5.603677782760566,-1.56,-3.5351704133430015,4,5,80.0,35,0,10.122499999999999,7.80599006703784,2.316509932962159,00-0035500,Greg,Dortch,4,G.Dortch
2025,REG,4,Tyreek Hill,WR,MIA,7.2775,4.324260656703797,7.021666666666668,32.59826679046735,6,6,100.0,67,0,4.144999999999999,6.078921673604306,-1.9339216736043072,00-0033040,Tyreek,Hill,10,T.Hill
2025,REG,4,Chris Olave,WR,NO,7.176,3.9974334687378446,6.146666666666665,26.81401774029374,3,6,50.0,20,1,0.4199999999999993,0.43723803206970996,-0.01723803206971064,00-0037239,Chris,Olave,12,C.Olave
2025,REG,4,Marquise Brown,WR,KC,7.052,2.8363934085035383,8.1,16.271595018079545,3,5,60.0,38,1,4.376666666666665,5.076443534950765,-0.6997768682840997,00-0035662,Marquise,Brown,5,M.Brown
2025,REG,4,Mark Andrews,TE,BAL,6.851428571428571,3.3180758068573812,5.0687500000000005,28.093390605514763,7,8,87.5,30,0,0.7528571428571423,1.9503703491961548,-1.1975132063390124,00-0034753,Mark,Andrews,89,M.Andrews
2025,REG,4,Jaxon Smith-Njigba,WR,SEA,6.814,1.7632790369029845,14.585999999999999,32.726048911824094,4,5,80.0,79,0,2.2500000000000018,1.7869917397044957,0.4630082602955061,00-0038543,Jaxon,Smith-Njigba,11,J.Smith-Njigba
2025,REG,4,Stefon Diggs,WR,NE,6.751428571428571,3.774229754680408,12.832857142857142,64.30207587687903,6,7,85.71428571428571,101,0,4.976666666666666,3.812543584140561,1.1641230825261046,00-0031588,Stefon,Diggs,8,S.Diggs
2025,REG,4,Jordan Addison,WR,MIN,6.723750000000001,2.6883307782193797,13.938749999999999,32.43644191052416,4,8,50.0,114,0,15.8275,9.095800430847454,6.731699569152546,00-0038994,Jordan,Addison,3,J.Addison
2025,REG,4,Brian Thomas Jr.,WR,JAX,6.694285714285713,2.9976780899911435,9.914285714285711,36.070686070686065,5,7,71.42857142857143,49,0,1.528000000000003,1.61487546156269,-0.086875461562687,00-0039893,Brian,Thomas,7,B.Thomas
2025,REG,4,Tucker Kraft,TE,GB,6.68,3.9726790853489904,0.08600000000000137,0.2154416553935602,5,5,100.0,56,0,11.113999999999999,8.183093746962232,2.930906253037767,00-0038996,Tucker,Kraft,85,T.Kraft
2025,REG,4,Cole Kmet,TE,CHI,6.655714285714287,3.460258655920457,11.49,42.13421342134213,3,9,33.33333333333333,46,0,7.063333333333335,5.0832043810305505,1.9801289523027847,00-0036290,Cole,Kmet,85,C.Kmet
2025,REG,4,A.J. Brown,WR,PHI,6.62,1.5987914233375276,13.236666666666668,72.94268919911829,2,9,22.22222222222222,7,0,2.519999999999996,2.3759514519138065,0.1440485480861895,00-0035676,Arthur,Brown,11,A.Brown
2025,REG,4,JuJu Smith-Schuster,WR,KC,6.5183333333333335,2.45427335381064,7.040000000000002,16.970670952189636,4,6,66.66666666666666,36,1,6.59,5.75972415651745,0.8302758434825499,00-0033857,John,Smith-Schuster,9,J.Smith-Schuster
2025,REG,4,Quentin Johnston,WR,LAC,6.510000000000001,1.9872144354207237,11.251538461538464,59.27621980872103,8,13,61.53846153846154,98,1,1.6737499999999983,2.7783404433676147,-1.1045904433676164,00-0038544,Quentin,Johnston,1,Q.Johnston
2025,REG,4,Theo Johnson,TE,NYG,6.5,2.8113616445005087,7.361999999999997,28.017963160298365,3,5,60.0,17,1,3.7333333333333365,3.706723550375083,0.026609782958253447,00-0039847,Theodore,Johnson,84,T.Johnson
2025,REG,4,Michael Pittman,WR,IND,6.480000000000001,1.8146111341844722,14.891000000000002,50.84508484993342,5,10,50.0,41,1,2.8480000000000003,3.9801760319983712,-1.132176031998371,00-0036252,Michael,Pittman,11,M.Pittman
2025,REG,4,Troy Franklin,WR,DEN,6.357500000000001,3.865977635414427,13.716249999999999,41.77485057296227,4,8,50.0,55,0,6.839999999999998,6.531299075021366,0.30870092497863233,00-0039868,Troy,Franklin,11,T.Franklin
2025,REG,4,Tyler Warren,TE,IND,6.244000000000001,3.5209773116303857,9.061666666666666,18.56455082459794,5,6,83.33333333333334,70,0,4.395999999999999,2.223158210977226,2.172841789022773,00-0040128,Tyler,Warren,84,T.Warren
2025,REG,4,Amon-Ra St. Brown,WR,DET,6.165714285714286,5.037148146997573,5.015714285714283,11.783065409269383,7,7,100.0,70,2,4.984285714285717,4.9468533518114315,0.037432362474285164,00-0036963,Amon-Ra,St. Brown,14,A.St. Brown
2025,REG,4,Travis Hunter,WR,JAX,6.115,2.830862209434682,9.562000000000001,24.849272349272354,3,5,60.0,42,0,3.016666666666668,3.489513953274733,-0.4728472866080651,00-0040718,Travis,Hunter,12,T.Hunter
2025,REG,4,Romeo Doubs,WR,GB,6.09375,2.06821295030564,11.024999999999999,44.19059071095745,6,8,75.0,58,3,2.4333333333333336,2.6000546974934573,-0.16672136416012373,00-0037816,Romeo,Doubs,87,R.Doubs
2025,REG,4,Brock Bowers,TE,LV,6.087999999999999,4.240388894926195,2.234999999999999,14.022796193663073,5,6,83.33333333333334,46,0,8.572,6.405285053192455,2.166714946807544,00-0039338,Brock,Bowers,89,B.Bowers
2025,REG,4,T.J. Hockenson,TE,MIN,6.083333333333333,3.57536864409816,4.388,6.381988481005293,4,5,80.0,39,0,5.9125000000000005,5.198863686894356,0.7136363131056447,00-0035229,Thomas,Hockenson,87,T.Hockenson
2025,REG,4,Xavier Worthy,WR,KC,6.05625,2.521657528579644,16.081249999999997,51.68742466854156,5,8,62.5,83,0,7.394000000000001,8.611139797412307,-1.2171397974123055,00-0039894,Xavier,Worthy,1,X.Worthy
2025,REG,4,Ja'Marr Chase,WR,CIN,6.05,2.506754429948069,6.318749999999999,29.406631762652697,5,8,62.5,23,0,2.712000000000002,2.963814552957274,-0.25181455295727195,00-0036900,Ja'Marr,Chase,1,J.Chase
2025,REG,4,Olamide Zaccheaus,WR,CHI,6.043333333333334,3.7356463543753082,4.986666666666667,12.190848714501081,5,6,83.33333333333334,41,0,3.0679999999999987,3.269255156475924,-0.2012551564759253,00-0035208,Olamide,Zaccheaus,14,O.Zaccheaus
2025,REG,4,Matthew Golden,WR,GB,6.023333333333333,4.176810663653179,11.280000000000003,33.90951450473471,5,6,83.33333333333334,58,0,2.709999999999998,3.945368621264822,-1.2353686212648238,00-0040667,Matthew,Golden,0,M.Golden
2025,REG,4,Brenton Strange,TE,JAX,6.0200000000000005,3.474739014161338,3.838571428571428,13.965696465696467,6,7,85.71428571428571,45,0,3.9233333333333333,4.497269151766422,-0.5739358184330885,00-0038935,Brenton,Strange,85,B.Strange
2025,REG,4,Travis Kelce,TE,KC,5.906666666666666,3.1459404539065394,2.808000000000001,5.640819606267578,5,5,100.0,48,0,6.791999999999999,7.906283357234497,-1.1142833572344983,00-0030506,Travis,Kelce,87,T.Kelce
2025,REG,4,Justin Jefferson,WR,MIN,5.905454545454546,4.26599307330953,11.685454545454547,37.390191401477686,10,11,90.9090909090909,126,0,3.5489999999999986,5.838034481360774,-2.2890344813607753,00-0036322,Justin,Jefferson,18,J.Jefferson
2025,REG,4,Deebo Samuel Sr.,WR,WAS,5.895999999999999,2.6663897784841932,11.938333333333333,23.279168020799478,6,6,100.0,72,1,0.8016666666666671,1.6928373973339508,-0.8911707306672837,00-0035719,Tyshun,Samuel,1,D.Samuel
2025,REG,4,Drake London,WR,ATL,5.855555555555556,2.942987175240109,11.908,45.29823493609253,8,10,80.0,110,1,2.593750000000001,2.708782419431559,-0.11503241943155817,00-0037238,Drake,London,5,D.London
2025,REG,4,Jake Tonges,TE,SF,5.842,3.0991477045100764,9.76,17.241988481786382,3,5,60.0,58,1,9.959999999999999,8.685725204902306,1.2742747950976927,00-0037112,Jake,Tonges,88,J.Tonges
2025,REG,4,Khalil Shakir,WR,BUF,5.792,3.883119805070268,1.145999999999998,2.718732207249947,5,5,100.0,69,1,12.654000000000002,4.518793280779709,8.135206719220292,00-0037261,Khalil,Shakir,10,K.Shakir
2025,REG,4,Mason Taylor,TE,NYJ,5.767142857142858,3.574107858276059,7.592857142857143,26.568357910522376,5,7,71.42857142857143,65,0,4.425999999999999,5.614480602899079,-1.1884806028990793,00-0040736,Mason,Taylor,85,M.Taylor
2025,REG,4,Keenan Allen,WR,LAC,5.740000000000001,1.5325989269572655,4.6885714285714295,13.300372831901445,5,7,71.42857142857143,37,0,1.5639999999999978,1.9303846700309122,-0.36638467003091435,00-0030279,Keenan,Allen,13,K.Allen
2025,REG,4,Rome Odunze,WR,CHI,5.684285714285714,3.2578305442075473,14.027500000000002,45.723831642423505,4,8,50.0,69,1,6.727499999999997,4.483995115820655,2.243504884179343,00-0039919,Rome,Odunze,15,R.Odunze
2025,REG,4,Puka Nacua,WR,LAR,5.645333333333334,2.792934323576883,10.787333333333331,49.25423109704127,13,15,86.66666666666667,170,1,4.47,4.232884545010526,0.23711545498947384,00-0039075,Puka,Nacua,12,P.Nacua
2025,REG,4,Tyler Higbee,TE,LAR,5.62,3.8492976063214703,8.268,12.583708754413736,2,5,40.0,25,0,5.089999999999996,4.303986461795716,0.7860135382042799,00-0033110,Tyler,Higbee,89,T.Higbee
2025,REG,4,Jakobi Meyers,WR,LV,5.619999999999999,3.1923858192464407,8.224285714285712,60.2007738157482,4,7,57.14285714285714,30,0,4.1575000000000015,3.8987772042882227,0.2587227957117788,00-0034960,Jakobi,Meyers,16,J.Meyers
2025,REG,4,Davante Adams,WR,LAR,5.6066666666666665,2.3682544432588757,12.441666666666668,22.72312187994643,4,6,66.66666666666666,56,1,2.115,3.3660213461485,-1.2510213461484998,00-0031381,Davante,Adams,17,D.Adams
2025,REG,4,George Pickens,WR,DAL,5.515454545454545,2.0709468096169417,14.612727272727268,49.300699300699286,8,11,72.72727272727273,134,2,3.8837500000000023,3.6153203708486448,0.2684296291513575,00-0037247,George,Pickens,3,G.Pickens
2025,REG,4,Jake Ferguson,TE,DAL,5.492857142857143,3.596029081001034,3.08857142857143,6.631088210035581,7,7,100.0,40,1,3.0357142857142847,2.141689925506203,0.8940243602080815,00-0038041,Jake,Ferguson,87,J.Ferguson
2025,REG,4,Michael Wilson,WR,ARI,5.478333333333334,2.2964580501717204,7.3566666666666665,20.00543872371283,3,6,50.0,15,0,2.5166666666666657,2.683832308672322,-0.16716564200565642,00-0038559,Michael,Wilson,14,Mi.Wilson
2025,REG,4,Emeka Egbuka,WR,TB,5.3469999999999995,1.1752752353758786,14.734,45.23794903285233,4,10,40.0,101,1,10.017499999999998,2.4958682546267132,7.521631745373285,00-0040129,Emeka,Egbuka,2,E.Egbuka
2025,REG,4,Rashid Shaheed,WR,NO,5.241999999999999,3.5641707556300837,11.386,41.39159517231352,4,5,80.0,47,0,1.0775000000000006,2.6590519906375985,-1.5815519906375979,00-0037545,Rashid,Shaheed,22,R.Shaheed
2025,REG,4,Ladd McConkey,WR,LAC,5.1466666666666665,3.6551540804015743,7.669999999999999,18.649700113470573,1,6,16.666666666666664,11,0,5.049999999999997,2.137517719551397,2.9124822804486,00-0039915,Andrew,McConkey,15,L.McConkey
2025,REG,4,Tommy Tremble,TE,CAR,5.082,2.7250052245928447,6.06125,25.467436974789916,5,8,62.5,42,1,5.269999999999999,3.537396424513031,1.7326035754869675,00-0037005,Tommy,Tremble,82,T.Tremble
2025,REG,4,Jameson Williams,WR,DET,4.78625,2.9152545083160857,26.24875,70.47353760445682,2,8,25.0,40,0,9.745000000000001,5.750948315860114,3.9940516841398868,00-0037240,Jameson,Williams,1,J.Williams
2025,REG,4,Tetairoa McMillan,WR,CAR,4.6875,3.364691548910538,12.512500000000001,52.573529411764696,4,8,50.0,62,0,6.4975,7.774392724860995,-1.2768927248609954,00-0040124,Tetairoa,McMillan,4,T.McMillan
2025,REG,4,Jerry Jeudy,WR,CLE,4.59,1.3017900066732127,16.38222222222222,44.82957827845176,3,9,33.33333333333333,48,0,3.033333333333335,2.7515690057153583,0.28176432761797665,00-0036407,Jerry,Jeudy,3,J.Jeudy
